commodity,flow,reporter,partner,reporter_name,partner_name,is_world,partner_is_group,partner_is_hub,reporter_is_hub,value_usd,net_kg
2805,M,616,528,Poland,Netherlands,False,False,True,False,10002.0,270.0
2805,M,616,643,Poland,Russian Federation,False,False,False,False,1617.0,65.869
2805,M,616,699,Poland,India,False,False,False,False,4594.0,3.017
2805,M,616,703,Poland,Slovakia,False,False,False,False,47108.0,10701.0
2805,M,616,757,Poland,Switzerland,False,False,False,False,2836.0,1.0
2805,M,616,792,Poland,Türkiye,False,False,False,False,1182.0,211.959
2805,M,616,826,Poland,United Kingdom,False,False,False,False,351.0,56.0
2805,M,616,842,Poland,USA,False,False,False,False,68624.0,2051.443
2805,M,699,40,India,Austria,False,False,False,False,169320.794,7100.0
2805,M,699,56,India,Belgium,False,False,True,False,690.052,2.0
2805,M,699,124,India,Canada,False,False,False,False,2952.119,2.0
2805,M,699,156,India,China,False,False,False,False,73828596.851,14844913.936
2805,M,699,251,India,France,False,False,False,False,6113764.274,1976180.0
2805,M,699,276,India,Germany,False,False,False,False,3473890.197,17989.418
2805,M,699,344,India,"China, Hong Kong SAR",False,False,True,False,2870.788,2.0
2805,M,699,392,India,Japan,False,False,False,False,676187.474,24065.176
2805,M,699,410,India,Rep. of Korea,False,False,False,False,13837.422,15703.0
2805,M,699,528,India,Netherlands,False,False,True,False,33961.148,30.0
2805,M,699,604,India,Peru,False,False,False,False,1559579.53,35743.0
2805,M,699,643,India,Russian Federation,False,False,False,False,2260671.47,116299.0
2805,M,699,699,India,India,False,False,False,False,48124.607,300.0
2805,M,699,724,India,Spain,False,False,False,False,3293.217,1250.0
2805,M,699,764,India,Thailand,False,False,False,False,1447918.893,32741.0
2805,M,699,826,India,United Kingdom,False,False,False,False,37892.069,617.407
2805,M,699,842,India,USA,False,False,False,False,51400.524,1299.87
2805,M,702,36,Singapore,Australia,False,False,False,True,355.914,18.2
2805,M,702,76,Singapore,Brazil,False,False,False,True,13424.949,5544.0
2805,M,702,156,Singapore,China,False,False,False,True,51344347.603,159017.0
2805,M,702,191,Singapore,Croatia,False,False,False,True,21377.909,1100.0
2805,M,702,251,Singapore,France,False,False,False,True,2528.626,3.31
2805,M,702,276,Singapore,Germany,False,False,False,True,763.204,0.66
2805,M,702,344,Singapore,"China, Hong Kong SAR",False,False,True,True,2011.881,1.0
2805,M,702,360,Singapore,Indonesia,False,False,False,True,1.489,0.1
2805,M,702,392,Singapore,Japan,False,False,False,True,44479.544,326.5
2805,M,702,458,Singapore,Malaysia,False,False,False,True,104.243,0.9
2805,M,702,616,Singapore,Poland,False,False,False,True,32.017,3.6
2805,M,702,643,Singapore,Russian Federation,False,False,False,True,380.485,1.219
2805,M,702,699,Singapore,India,False,False,False,True,4524.126,1.21
2805,M,702,792,Singapore,Türkiye,False,False,False,True,39610.673,210.0
2805,M,702,826,Singapore,United Kingdom,False,False,False,True,396.866,0.5
2805,M,702,842,Singapore,USA,False,False,False,True,67525.333,685.06
2805,M,704,156,Viet Nam,China,False,False,False,False,3762275.56,0.0
2805,M,704,392,Viet Nam,Japan,False,False,False,False,31093.08,8614.224
2805,M,704,490,Viet Nam,"Other Asia, nes",False,False,False,False,6491.51,1945.033
2805,M,710,40,South Africa,Austria,False,False,False,False,112.952,0.18
2805,M,710,56,South Africa,Belgium,False,False,True,False,27680.176,5401.0
2805,M,710,124,South Africa,Canada,False,False,False,False,35.447,10.0
2805,M,710,156,South Africa,China,False,False,False,False,439908.541,280114.92
2805,M,710,251,South Africa,France,False,False,False,False,1055.758,52.81
2805,M,710,276,South Africa,Germany,False,False,False,False,17166.223,3607.0
2805,M,710,344,South Africa,"China, Hong Kong SAR",False,False,True,False,27056.01,1122.58
2805,M,710,348,South Africa,Hungary,False,False,False,False,2117.208,300.11
2805,M,710,417,South Africa,Kyrgyzstan,False,False,False,False,2921670.927,36609.85
2805,M,710,528,South Africa,Netherlands,False,False,True,False,720.966,297.0
2805,M,710,699,South Africa,India,False,False,False,False,55241.437,25616.94
2805,M,710,710,South Africa,South Africa,False,False,False,False,24.607,0.1
2805,M,710,826,South Africa,United Kingdom,False,False,False,False,87781.115,8504.08
2805,M,710,842,South Africa,USA,False,False,False,False,2717.525,83.91
2805,M,724,36,Spain,Australia,False,False,False,False,114.69,6.0
2805,M,724,40,Spain,Austria,False,False,False,False,80162.769,4922.63
2805,M,724,56,Spain,Belgium,False,False,True,False,16568.02,5009.05
2805,M,724,100,Spain,Bulgaria,False,False,False,False,1076.035,25.4
2805,M,724,124,Spain,Canada,False,False,False,False,424.42,1.0
2805,M,724,156,Spain,China,False,False,False,False,3896482.781,936547.4
2805,M,724,208,Spain,Denmark,False,False,False,False,860.063,0.91
2805,M,724,251,Spain,France,False,False,False,False,62350.501,4715.562
2805,M,724,276,Spain,Germany,False,False,False,False,115766.674,24018.732
2805,M,724,348,Spain,Hungary,False,False,False,False,198.305,2.95
2805,M,724,380,Spain,Italy,False,False,False,False,99750.447,7528.09
2805,M,724,392,Spain,Japan,False,False,False,False,2432.281,9.79
2805,M,724,442,Spain,Luxembourg,False,False,False,False,314589.126,87054.0
2805,M,724,484,Spain,Mexico,False,False,False,False,202.013,4.0
2805,M,724,490,Spain,"Other Asia, nes",False,False,False,False,1673.804,6.44
2805,M,724,528,Spain,Netherlands,False,False,True,False,603028.245,50101.831
2805,M,724,568,Spain,"Other Europe, nes",False,False,False,False,93.865,1.0
2805,M,724,608,Spain,Philippines,False,False,False,False,72.369,1.22
2805,M,724,616,Spain,Poland,False,False,False,False,2260.933,28.83
2805,M,724,643,Spain,Russian Federation,False,False,False,False,67295.921,9462.1
2805,M,724,704,Spain,Viet Nam,False,False,False,False,1075.841,1.275
2805,M,724,752,Spain,Sweden,False,False,False,False,572280.264,73848.4
2805,M,724,757,Spain,Switzerland,False,False,False,False,2405.023,260.0
2805,M,724,764,Spain,Thailand,False,False,False,False,562.227,3.24
2805,M,724,792,Spain,Türkiye,False,False,False,False,124.335,7.2
2805,M,724,826,Spain,United Kingdom,False,False,False,False,19844.101,1578.0
2805,M,724,842,Spain,USA,False,False,False,False,52884.621,163.665
2805,M,752,40,Sweden,Austria,False,False,False,False,394433.195,25000.0
2805,M,752,56,Sweden,Belgium,False,False,True,False,30065.517,7261.113
2805,M,752,156,Sweden,China,False,False,False,False,188.499,30.073
2805,M,752,208,Sweden,Denmark,False,False,False,False,188.499,49.491
2805,M,752,251,Sweden,France,False,False,False,False,308760.609,84145.445
2805,M,752,276,Sweden,Germany,False,False,False,False,24599.059,2437.018
2805,M,752,344,Sweden,"China, Hong Kong SAR",False,False,True,False,2167.733,0.0
2805,M,752,372,Sweden,Ireland,False,False,False,False,9236.428,1000.0
2805,M,752,392,Sweden,Japan,False,False,False,False,3487.223,197.123
2805,M,752,410,Sweden,Rep. of Korea,False,False,False,False,2356.232,0.0
2805,M,752,528,Sweden,Netherlands,False,False,True,False,4806.713,1021.311
2805,M,752,616,Sweden,Poland,False,False,False,False,94.249,24.746
2805,M,752,643,Sweden,Russian Federation,False,False,False,False,74645.422,0.0
2805,M,752,724,Sweden,Spain,False,False,False,False,94.249,24.746
2805,M,752,764,Sweden,Thailand,False,False,False,False,94.249,5.328
2805,M,752,826,Sweden,United Kingdom,False,False,False,False,6126.203,0.0
2805,M,752,842,Sweden,USA,False,False,False,False,98019.241,6421.598
2805,M,764,56,Thailand,Belgium,False,False,True,False,340411.856,55881.641
2805,M,764,156,Thailand,China,False,False,False,False,7205793.554,130645.0
2805,M,764,251,Thailand,France,False,False,False,False,224548.398,36765.108
2805,M,764,276,Thailand,Germany,False,False,False,False,7863.281,179.318
2805,M,764,348,Thailand,Hungary,False,False,False,False,45.466,7.344
2805,M,764,372,Thailand,Ireland,False,False,False,False,47.873,1.0
2805,M,764,380,Thailand,Italy,False,False,False,False,1805.941,1.0
2805,M,764,392,Thailand,Japan,False,False,False,False,56415.394,2472.0
2805,M,764,410,Thailand,Rep. of Korea,False,False,False,False,3.525,0.569
2805,M,764,458,Thailand,Malaysia,False,False,False,False,20314651.531,282716.0
2805,M,764,490,Thailand,"Other Asia, nes",False,False,False,False,9626.293,6756.0
2805,M,764,643,Thailand,Russian Federation,False,False,False,False,2.604,0.489
2805,M,764,699,Thailand,India,False,False,False,False,7.074,2.0
2805,M,764,724,Thailand,Spain,False,False,False,False,29.706,3.0
2805,M,764,792,Thailand,Türkiye,False,False,False,False,470.534,3.1
2805,M,764,826,Thailand,United Kingdom,False,False,False,False,102.598,19.265
2805,M,764,842,Thailand,USA,False,False,False,False,86746.427,8198.118
2805,M,792,56,Türkiye,Belgium,False,False,True,False,16.0,1.0
2805,M,792,156,Türkiye,China,False,False,False,False,8007505.0,2355557.0
2805,M,792,180,Türkiye,Dem. Rep. of the Congo,False,False,False,False,3.0,1.0
2805,M,792,203,Türkiye,Czechia,False,False,False,False,36.0,1.0
2805,M,792,251,Türkiye,France,False,False,False,False,202053.0,61843.0
2805,M,792,276,Türkiye,Germany,False,False,False,False,44638.0,87.0
2805,M,792,380,Türkiye,Italy,False,False,False,False,4885.0,81.0
2805,M,792,392,Türkiye,Japan,False,False,False,False,64.0,1.0
2805,M,792,484,Türkiye,Mexico,False,False,False,False,22660.0,380.0
2805,M,792,528,Türkiye,Netherlands,False,False,True,False,9222.0,3476.0
2805,M,792,566,Türkiye,Nigeria,False,False,False,False,54927.0,54001.0
2805,M,792,643,Türkiye,Russian Federation,False,False,False,False,47684.0,495.0
2805,M,792,699,Türkiye,India,False,False,False,False,21030.0,10360.0
2805,M,792,757,Türkiye,Switzerland,False,False,False,False,257366.0,6629.0
2805,M,792,784,Türkiye,United Arab Emirates,False,False,True,False,15015.0,6664.0
2805,M,792,788,Türkiye,Tunisia,False,False,False,False,5.0,1.0
2805,M,792,826,Türkiye,United Kingdom,False,False,False,False,12.0,2.0
2805,M,792,842,Türkiye,USA,False,False,False,False,9696.0,761.0
2805,M,826,40,United Kingdom,Austria,False,False,False,False,45273.136,1276.0
2805,M,826,124,United Kingdom,Canada,False,False,False,False,7209.098,12.676
2805,M,826,156,United Kingdom,China,False,False,False,False,5750691.394,188164.877
2805,M,826,208,United Kingdom,Denmark,False,False,False,False,1922.84,1.0
2805,M,826,251,United Kingdom,France,False,False,False,False,2465366.149,326644.0
2805,M,826,276,United Kingdom,Germany,False,False,False,False,173339.037,1038.034
2805,M,826,348,United Kingdom,Hungary,False,False,False,False,56268.254,2075.0
2805,M,826,372,United Kingdom,Ireland,False,False,False,False,875549.944,5979.0
2805,M,826,380,United Kingdom,Italy,False,False,False,False,4515.63,78.0
2805,M,826,392,United Kingdom,Japan,False,False,False,False,5025.239,10.0
2805,M,826,490,United Kingdom,"Other Asia, nes",False,False,False,False,15088.145,7.0
2805,M,826,528,United Kingdom,Netherlands,False,False,True,False,44691.437,1267.0
2805,M,826,616,United Kingdom,Poland,False,False,False,False,7429.1,5.0
2805,M,826,643,United Kingdom,Russian Federation,False,False,False,False,46435.293,3040.0
2805,M,826,699,United Kingdom,India,False,False,False,False,42667.918,75.0
2805,M,826,704,United Kingdom,Viet Nam,False,False,False,False,5785.923,90.0
2805,M,826,757,United Kingdom,Switzerland,False,False,False,False,21151.245,222.0
2805,M,826,764,United Kingdom,Thailand,False,False,False,False,268658.23,2000.0
2805,M,826,826,United Kingdom,United Kingdom,False,False,False,False,9181.657,96.963
2805,M,826,842,United Kingdom,USA,False,False,False,False,41807396.11,168460.609
2805,M,842,124,USA,Canada,False,False,False,False,77214.0,1413.0
2805,M,842,156,USA,China,False,False,False,False,69495369.0,12126337.0
2805,M,842,203,USA,Czechia,False,False,False,False,6850.0,10.0
2805,M,842,251,USA,France,False,False,False,False,20836126.0,6085686.0
2805,M,842,276,USA,Germany,False,False,False,False,5864485.0,169859.922
2805,M,842,344,USA,"China, Hong Kong SAR",False,False,True,False,30687.0,5485.0
2805,M,842,360,USA,Indonesia,False,False,False,False,4150.0,25.0
2805,M,842,380,USA,Italy,False,False,False,False,14882.0,45.0
2805,M,842,392,USA,Japan,False,False,False,False,91531.0,7233.0
2805,M,842,410,USA,Rep. of Korea,False,False,False,False,3266.0,3.0
2805,M,842,484,USA,Mexico,False,False,False,False,265580.0,3018400.0
2805,M,842,528,USA,Netherlands,False,False,True,False,10981.0,8.0
2805,M,842,579,USA,Norway,False,False,False,False,5315.0,1846.0
2805,M,842,643,USA,Russian Federation,False,False,False,False,286205.0,14975.0
2805,M,842,682,USA,Saudi Arabia,False,False,False,False,61811.0,15313.0
2805,M,842,699,USA,India,False,False,False,False,64636.0,16038.0
2805,M,842,704,USA,Viet Nam,False,False,False,False,52000.0,350.0
2805,M,842,757,USA,Switzerland,False,False,False,False,8285.0,1635.0
2805,M,842,792,USA,Türkiye,False,False,False,False,113730.0,12563.761
2805,M,842,826,USA,United Kingdom,False,False,False,False,286565.0,10402.0
2825,M,36,36,Australia,Australia,False,False,False,False,3266.296,70.9
2825,M,36,56,Australia,Belgium,False,False,True,False,2011729.197,574445.5
2825,M,36,124,Australia,Canada,False,False,False,False,867.152,1.0
2825,M,36,152,Australia,Chile,False,False,False,False,2055161.275,370440.0
2825,M,36,156,Australia,China,False,False,False,False,5534863.545,854792.081
2825,M,36,246,Australia,Finland,False,False,False,False,1565.522,5.0
2825,M,36,251,Australia,France,False,False,False,False,265923.874,18005.4
2825,M,36,276,Australia,Germany,False,False,False,False,1291178.671,145936.432
2825,M,36,344,Australia,"China, Hong Kong SAR",False,False,True,False,6351.101,23.65
2825,M,36,360,Australia,Indonesia,False,False,False,False,345488.537,20055.0
2825,M,36,380,Australia,Italy,False,False,False,False,707524.684,32000.9
2825,M,36,392,Australia,Japan,False,False,False,False,115876.492,20449.218
2825,M,36,410,Australia,Rep. of Korea,False,False,False,False,964548.902,221044.2
2825,M,36,440,Australia,Lithuania,False,False,False,False,13055.97,861.96
2825,M,36,458,Australia,Malaysia,False,False,False,False,307025.533,76820.0
2825,M,36,490,Australia,"Other Asia, nes",False,False,False,False,236360.518,30000.0
2825,M,36,554,Australia,New Zealand,False,False,False,False,17497.951,6340.0
2825,M,36,579,Australia,Norway,False,False,False,False,721471.635,91250.0
2825,M,36,608,Australia,Philippines,False,False,False,False,1315.115,1.5
2825,M,36,643,Australia,Russian Federation,False,False,False,False,1287.332,2.5
2825,M,36,699,Australia,India,False,False,False,False,42207.798,4707.177
2825,M,36,702,Australia,Singapore,False,False,True,False,149723.763,20000.0
2825,M,36,704,Australia,Viet Nam,False,False,False,False,50023.829,96024.6
2825,M,36,710,Australia,South Africa,False,False,False,False,291477.335,13017.0
2825,M,36,757,Australia,Switzerland,False,False,False,False,943412.53,167834.0
2825,M,36,764,Australia,Thailand,False,False,False,False,683213.243,4358425.2
2825,M,36,826,Australia,United Kingdom,False,False,False,False,174013.523,35173.62
2825,M,36,842,Australia,USA,False,False,False,False,3417416.074,332014.315
2825,M,40,56,Austria,Belgium,False,False,True,False,3498697.637,393296.0
2825,M,40,152,Austria,Chile,False,False,False,False,3156930.251,223068.0
2825,M,40,156,Austria,China,False,False,False,False,969716.299,98289.797
2825,M,40,203,Austria,Czechia,False,False,False,False,790576.039,95350.0
2825,M,40,251,Austria,France,False,False,False,False,297125.048,25053.0
2825,M,40,276,Austria,Germany,False,False,False,False,3476072.091,1481323.0
2825,M,40,372,Austria,Ireland,False,False,False,False,72.445,24.0
2825,M,40,380,Austria,Italy,False,False,False,False,25619.579,36000.0
2825,M,40,392,Austria,Japan,False,False,False,False,166690.533,7456.001
2825,M,40,528,Austria,Netherlands,False,False,True,False,1522.426,29.0
2825,M,40,616,Austria,Poland,False,False,False,False,31290.833,408085.0
2825,M,40,643,Austria,Russian Federation,False,False,False,False,157.865,8.0
2825,M,40,699,Austria,India,False,False,False,False,1545.133,30.0
2825,M,40,724,Austria,Spain,False,False,False,False,3212061.976,522112.0
2825,M,40,757,Austria,Switzerland,False,False,False,False,2182.0,49.0
2825,M,40,792,Austria,Türkiye,False,False,False,False,104.883,5.399
2825,M,40,826,Austria,United Kingdom,False,False,False,False,616277.7,18211.0
2825,M,40,842,Austria,USA,False,False,False,False,57335.35,2511.0
2825,M,56,31,Belgium,Azerbaijan,False,False,False,True,10415.686,4949.0
2825,M,56,36,Belgium,Australia,False,False,False,True,1760208.797,220068.86
2825,M,56,40,Belgium,Austria,False,False,False,True,4355299.33,100176.48
2825,M,56,76,Belgium,Brazil,False,False,False,True,1019430.501,25000.0
2825,M,56,152,Belgium,Chile,False,False,False,True,6454659.943,76178.8
2825,M,56,156,Belgium,China,False,False,False,True,8113778.645,682305.222
2825,M,56,203,Belgium,Czechia,False,False,False,True,9846.165,362.32
2825,M,56,233,Belgium,Estonia,False,False,False,True,1911692.092,42476.0
2825,M,56,246,Belgium,Finland,False,False,False,True,7616.404,21969.946
2825,M,56,251,Belgium,France,False,False,False,True,6717503.735,518196.32
2825,M,56,276,Belgium,Germany,False,False,False,True,21312404.446,44534192.18
2825,M,56,300,Belgium,Greece,False,False,False,True,47335.81,2.12
2825,M,56,372,Belgium,Ireland,False,False,False,True,121.362,2.24
2825,M,56,380,Belgium,Italy,False,False,False,True,724986.598,88646.66
2825,M,56,392,Belgium,Japan,False,False,False,True,1281180.335,54541.56
2825,M,56,410,Belgium,Rep. of Korea,False,False,False,True,235776.223,25103.15
2825,M,56,442,Belgium,Luxembourg,False,False,False,True,746117.859,85691.71
2825,M,56,484,Belgium,Mexico,False,False,False,True,561.082,23.87
2825,M,56,490,Belgium,"Other Asia, nes",False,False,False,True,107956.761,13088.93
2825,M,56,512,Belgium,Oman,False,False,False,True,224.036,1460.09
2825,M,56,528,Belgium,Netherlands,False,False,True,True,18135055.12,2130862.82
2825,M,56,608,Belgium,Philippines,False,False,False,True,3011580.764,126193.22
2825,M,56,616,Belgium,Poland,False,False,False,True,106221.551,14327.65
2825,M,56,643,Belgium,Russian Federation,False,False,False,True,356655.281,4625.0
2825,M,56,699,Belgium,India,False,False,False,True,3490951.299,94267.37
2825,M,56,702,Belgium,Singapore,False,False,True,True,22258.974,4848.62
2825,M,56,710,Belgium,South Africa,False,False,False,True,341739.971,43084.58
2825,M,56,724,Belgium,Spain,False,False,False,True,116357.181,13604.73
2825,M,56,757,Belgium,Switzerland,False,False,False,True,1177.65,18501.89
2825,M,56,764,Belgium,Thailand,False,False,False,True,2298242.137,50000.0
2825,M,56,792,Belgium,Türkiye,False,False,False,True,10066.047,32.74
2825,M,56,826,Belgium,United Kingdom,False,False,False,True,2844350.071,159384.35
2825,M,56,842,Belgium,USA,False,False,False,True,2272536.032,238671.69
2825,M,76,32,Brazil,Argentina,False,False,False,False,150.0,1.0
2825,M,76,36,Brazil,Australia,False,False,False,False,7906.0,1000.0
2825,M,76,40,Brazil,Austria,False,False,False,False,204.0,5.22
2825,M,76,56,Brazil,Belgium,False,False,True,False,1787557.0,169092.0
2825,M,76,68,Brazil,Bolivia (Plurinational State of),False,False,False,False,9468433.0,729000.0
2825,M,76,124,Brazil,Canada,False,False,False,False,159526.0,8973.993
2825,M,76,152,Brazil,Chile,False,False,False,False,3489990.0,324000.0
2825,M,76,156,Brazil,China,False,False,False,False,4311692.0,324539.19
2825,M,76,251,Brazil,France,False,False,False,False,190286.0,21347.582
2825,M,76,276,Brazil,Germany,False,False,False,False,885252.0,88394.151
2825,M,76,376,Brazil,Israel,False,False,False,False,9631.0,1000.0
2825,M,76,380,Brazil,Italy,False,False,False,False,67370.0,4010.586
2825,M,76,392,Brazil,Japan,False,False,False,False,608904.0,79324.314
2825,M,76,410,Brazil,Rep. of Korea,False,False,False,False,235469.0,7915.0
2825,M,76,417,Brazil,Kyrgyzstan,False,False,False,False,89239.0,42500.0
2825,M,76,428,Brazil,Latvia,False,False,False,False,51070.0,42500.0
2825,M,76,484,Brazil,Mexico,False,False,False,False,27867.0,750.0
2825,M,76,528,Brazil,Netherlands,False,False,True,False,159835.0,6607.0
2825,M,76,579,Brazil,Norway,False,False,False,False,696659.0,76000.0
2825,M,76,604,Brazil,Peru,False,False,False,False,2547558.0,257000.0
2825,M,76,608,Brazil,Philippines,False,False,False,False,175181.0,7800.0
2825,M,76,616,Brazil,Poland,False,False,False,False,29.0,1.0
2825,M,76,643,Brazil,Russian Federation,False,False,False,False,279224.0,2151.581
2825,M,76,699,Brazil,India,False,False,False,False,326493.0,240171.385
2825,M,76,710,Brazil,South Africa,False,False,False,False,418043.0,20000.0
2825,M,76,724,Brazil,Spain,False,False,False,False,513615.0,395325.508
2825,M,76,757,Brazil,Switzerland,False,False,False,False,22115.0,105.729
2825,M,76,792,Brazil,Türkiye,False,False,False,False,181148.0,370510.666
2825,M,76,826,Brazil,United Kingdom,False,False,False,False,67636.0,3517.717
2825,M,76,842,Brazil,USA,False,False,False,False,3115141.0,327023.074
2825,M,124,56,Canada,Belgium,False,False,True,False,856915.024,177071.867
2825,M,124,68,Canada,Bolivia (Plurinational State of),False,False,False,False,385477.937,76164.0
2825,M,124,76,Canada,Brazil,False,False,False,False,18462044.14,1175167.0
2825,M,124,100,Canada,Bulgaria,False,False,False,False,196563.672,45638.0
2825,M,124,120,Canada,Cameroon,False,False,False,False,27.409,10.0
2825,M,124,124,Canada,Canada,False,False,False,False,40349.397,11647.952
2825,M,124,144,Canada,Sri Lanka,False,False,False,False,2.963,0.272
2825,M,124,152,Canada,Chile,False,False,False,False,943732.01,20000.0
2825,M,124,156,Canada,China,False,False,False,False,22811819.97,2580309.67
2825,M,124,203,Canada,Czechia,False,False,False,False,945.249,480.0
2825,M,124,208,Canada,Denmark,False,False,False,False,41.484,10.0
2825,M,124,233,Canada,Estonia,False,False,False,False,77300.046,300.0
2825,M,124,246,Canada,Finland,False,False,False,False,194.828,40.0
2825,M,124,251,Canada,France,False,False,False,False,501561.348,111327.0
2825,M,124,260,Canada,Fr. South Antarctic Terr.,False,False,False,False,207.421,1.0
2825,M,124,276,Canada,Germany,False,False,False,False,9847736.766,696721.0
2825,M,124,344,Canada,"China, Hong Kong SAR",False,False,True,False,273.352,987.0
2825,M,124,360,Canada,Indonesia,False,False,False,False,84273.851,8968.0
2825,M,124,376,Canada,Israel,False,False,False,False,860.799,56.541
2825,M,124,380,Canada,Italy,False,False,False,False,74545.785,4542.0
2825,M,124,392,Canada,Japan,False,False,False,False,862045.742,102454.0
2825,M,124,410,Canada,Rep. of Korea,False,False,False,False,421498.152,179790.0
2825,M,124,484,Canada,Mexico,False,False,False,False,1516.399,578.0
2825,M,124,490,Canada,"Other Asia, nes",False,False,False,False,132899.364,5002.0
2825,M,124,528,Canada,Netherlands,False,False,True,False,1101.556,160.0
2825,M,124,540,Canada,New Caledonia,False,False,False,False,7650.147,1971.0
2825,M,124,579,Canada,Norway,False,False,False,False,17363.397,4089.0
2825,M,124,642,Canada,Romania,False,False,False,False,32.595,6.0
2825,M,124,643,Canada,Russian Federation,False,False,False,False,16103.312,17784.0
2825,M,124,699,Canada,India,False,False,False,False,44224.474,42333.0
2825,M,124,704,Canada,Viet Nam,False,False,False,False,16971748.477,590303.0
2825,M,124,710,Canada,South Africa,False,False,False,False,21467395.66,1275017.0
2825,M,124,724,Canada,Spain,False,False,False,False,7579.031,577.0
2825,M,124,752,Canada,Sweden,False,False,False,False,154.825,4624.0
2825,M,124,757,Canada,Switzerland,False,False,False,False,457096.117,90623.0
2825,M,124,764,Canada,Thailand,False,False,False,False,119.267,48.0
2825,M,124,792,Canada,Türkiye,False,False,False,False,69986.958,340000.0
2825,M,124,826,Canada,United Kingdom,False,False,False,False,433272.282,551853.0
2825,M,124,842,Canada,USA,False,False,False,False,24500566.1,35713906.0
2825,M,124,894,Canada,Zambia,False,False,False,False,5.186,8.0
2825,M,152,32,Chile,Argentina,False,False,False,False,12333.11,862.22
2825,M,152,36,Chile,Australia,False,False,False,False,315700.0,40000.0
2825,M,152,40,Chile,Austria,False,False,False,False,64.01,4.0
2825,M,152,56,Chile,Belgium,False,False,True,False,591.21,4.2
2825,M,152,68,Chile,Bolivia (Plurinational State of),False,False,False,False,116662.9,11004.0
2825,M,152,76,Chile,Brazil,False,False,False,False,822947.78,602026.0
2825,M,152,152,Chile,Chile,False,False,False,False,40000.0,5000.0
2825,M,152,156,Chile,China,False,False,False,False,95279.438,105932.154
2825,M,152,251,Chile,France,False,False,False,False,67333.02,8006.04
2825,M,152,276,Chile,Germany,False,False,False,False,27833.649,334.644
2825,M,152,380,Chile,Italy,False,False,False,False,3560.95,3000.0
2825,M,152,392,Chile,Japan,False,False,False,False,1142.19,7.07
2825,M,152,410,Chile,Rep. of Korea,False,False,False,False,1526.27,0.44
2825,M,152,458,Chile,Malaysia,False,False,False,False,164200.0,20000.0
2825,M,152,484,Chile,Mexico,False,False,False,False,834.99,34.0
2825,M,152,490,Chile,"Other Asia, nes",False,False,False,False,25345.0,2500.0
2825,M,152,579,Chile,Norway,False,False,False,False,3940409.6,456016.0
2825,M,152,591,Chile,Panama,False,False,False,False,42.41,0.223
2825,M,152,604,Chile,Peru,False,False,False,False,211600.0,20330.0
2825,M,152,699,Chile,India,False,False,False,False,4920.41,0.3
2825,M,152,702,Chile,Singapore,False,False,True,False,303600.0,40000.0
2825,M,152,724,Chile,Spain,False,False,False,False,21701.169,609.619
2825,M,152,784,Chile,United Arab Emirates,False,False,True,False,118.5,0.277
2825,M,152,826,Chile,United Kingdom,False,False,False,False,34.56,0.26
2825,M,152,842,Chile,USA,False,False,False,False,1469420.489,139050.737
2825,M,152,899,Chile,"Areas, nes",False,False,False,False,29450.179,187.511
2825,M,156,36,China,Australia,False,False,False,False,14717924.0,585175.0
2825,M,156,40,China,Austria,False,False,False,False,305.0,25.761
2825,M,156,56,China,Belgium,False,False,True,False,339245.0,6576.362
2825,M,156,76,China,Brazil,False,False,False,False,26084879.0,757398.0
2825,M,156,124,China,Canada,False,False,False,False,529429.0,2991.061
2825,M,156,152,China,Chile,False,False,False,False,86056578.0,1741076.0
2825,M,156,156,China,China,False,False,False,False,66873634.0,971054.773
2825,M,156,170,China,Colombia,False,False,False,False,499.0,20.0
2825,M,156,192,China,Cuba,False,False,False,False,2463486.0,128505.0
2825,M,156,203,China,Czechia,False,False,False,False,5306.0,500.0
2825,M,156,251,China,France,False,False,False,False,1125958.0,106493.774
2825,M,156,276,China,Germany,False,False,False,False,39565871.0,2518897.157
2825,M,156,380,China,Italy,False,False,False,False,7688823.0,2219407.182
2825,M,156,392,China,Japan,False,False,False,False,63151796.0,4061085.677
2825,M,156,410,China,Rep. of Korea,False,False,False,False,14207253.0,296372.404
2825,M,156,458,China,Malaysia,False,False,False,False,9564410.0,33109278.0
2825,M,156,484,China,Mexico,False,False,False,False,75741.0,10058.343
2825,M,156,490,China,"Other Asia, nes",False,False,False,False,2661685.0,167361.0
2825,M,156,508,China,Mozambique,False,False,False,False,1000.0,0.0
2825,M,156,528,China,Netherlands,False,False,True,False,888310.0,21025.712
2825,M,156,577,China,"Other Africa, nes",False,False,False,False,8287.0,7.0
2825,M,156,579,China,Norway,False,False,False,False,36446964.0,4153760.0
2825,M,156,608,China,Philippines,False,False,False,False,100930.0,3340.0
2825,M,156,642,China,Romania,False,False,False,False,173.0,475.0
2825,M,156,643,China,Russian Federation,False,False,False,False,80534416.0,6311238.395
2825,M,156,699,China,India,False,False,False,False,40975.0,12448.241
2825,M,156,702,China,Singapore,False,False,True,False,233075.0,47413.419
2825,M,156,704,China,Viet Nam,False,False,False,False,35274720.0,1891042.789
2825,M,156,710,China,South Africa,False,False,False,False,217.0,2.0
2825,M,156,724,China,Spain,False,False,False,False,684.0,41.064
2825,M,156,752,China,Sweden,False,False,False,False,54.0,2.6
2825,M,156,757,China,Switzerland,False,False,False,False,1183163.0,2183136.031
2825,M,156,764,China,Thailand,False,False,False,False,365591.0,45000.0
